the_geom,the_geom_webmercator,facname,addressnum,streetname,address,city,zipcode,boro,borocode,bin,bbl,cd,nta,council,schooldist,policeprct,censtract,factype,facsubgrp,facgroup,facdomain,servarea,opname,opabbrev,optype,overagency,overabbrev,overlevel,capacity,captype,latitude,longitude,xcoord,ycoord,datasource,uid
0101000020E6100000D1CD02D05B7E52C077181C12614C4440,0101000020110F0000BAD757D9C8695FC1E6968965F3E45241,LADY MOODY TRIANGLE,,,,BROOKLYN,11223,BROOKLYN,3,0,3071230002,315,BK26,47,21,61,039800,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.5967205988,-73.9743552247,991371.820174,156678.853078,dpr_parksproperties,339603f7045406d897dc1be3ea0de0f0
0101000020E610000094738FBF9B7F52C0319117EBF4594440,0101000020110F0000967DC34AE86B5FC157B1B94826F45241,OLD FULTON PLAZA,,,,BROOKLYN,11201,BROOKLYN,3,0,0,302,BK38,33,13,84,002100,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.7027950695,-73.9938825642,985946.176542,195323.725304,dot_pedplazas,3461522504e60fcdaa067884a6999ccd
0101000020E6100000663A7636FA7D52C0E6901F468E574440,0101000020110F000002AADF1023695FC1CC1FEACB75F15241,GATEWAY TRIANGLE,879,FULTON STREET,879 FULTON STREET,BROOKLYN,11238,BROOKLYN,3,0,3019750004,302,BK69,35,13,88,019900,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6840376068,-73.9683982087,993014.668703,188491.351245,dpr_parksproperties,3cb5e383d7d55a30cc844de6c34f8ba1
0101000020E6100000C95C247A947952C0D23EAA0E1E6F4440,0101000020110F0000A93603E4AA615FC1B58D83A4E20B5341,BARNHILL SQUARE,2690,RESERVOIR AVENUE,2690 RESERVOIR AVENUE,BRONX,10468,BRONX,2,0,2032480250,207,BX28,14,10,50,026701,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8681130657,-73.899688748,1011994.24175,255570.562024,dpr_parksproperties,3d20798cc9255342844e4d13dd111b07
0101000020E6100000C636E18A597052C0EE1DBB0FBF5C4440,0101000020110F000072B85C35FD515FC135A9B67746F75241,CLEARVIEW'S TAIL,209-86,WHITEHALL TERRACE,209-86 WHITEHALL TERRACE,QUEENS VILLAGE,11427,QUEENS,4,0,4105910049,408,QN06,23,29,107,049200,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7245890009,-73.7554666094,1052029.32467,203358.462884,dpr_parksproperties,3d701a94a96475a981fdfd6ac3537dfa
0101000020E61000005DF23888A68852C0DD288273B34A4440,0101000020110F00007171712F447B5FC1BCBD16E812E35241,WILLOWBROOK PARKWAY,,,,STATEN ISLAND,10314,STATEN ISLAND,5,0,5023590001,502,SI24,50,31,122,027900,PARKWAY,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.5836096424,-74.1351657958,946705.699891,151930.123981,dpr_parksproperties,3d713a9396d2677e5d42b4844b824dbf
0101000020E610000033FC21FBE77F52C033B6F66A395B4440,0101000020110F0000605BEDC7696C5FC12E9BD6D891F55241,ST. JAMES TRIANGLE,51,ST JAMES PLACE,51 ST JAMES PLACE,NEW YORK,10038,MANHATTAN,1,0,1002790019,103,MN27,1,02,5,002700,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7126980096,-73.998535442,984656.016493,198931.608683,dpr_parksproperties,40979edd2d62775b773b6b8c8b55d491
0101000020E61000000283E508307552C02D0E5569AF614440,0101000020110F000047AF83E9345A5FC1794F4DCACFFC5241,DANIEL CARTER BEARD MALL,,,,FLUSHING,11354,QUEENS,4,0,4049770125,407,QN22,20,25,109,086900,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7631739048,-73.8310582048,1031049.90226,217366.698762,dpr_parksproperties,4455f31dc5295045e5c6d2d01e4b7213
0101000020E6100000DFAA2B71768152C094152D62794F4440,0101000020110F00008277729B0E6F5FC1E079E0C569E85241,PARK,,,,BROOKLYN,11209,BROOKLYN,3,0,3060280010,310,BK31,43,20,68,014200,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6209000678,-74.0228555787,977905.067108,165487.846122,dpr_parksproperties,45231e0dce5866d4973aca26d4285dda
0101000020E610000000D904A3157A52C0940D9052336F4440,0101000020110F0000CC81084886625FC14A3A8786FA0B5341,HEATH TRIANGLE,,,,BRONX,10463,BRONX,2,0,0,207,BX30,14,10,52,026900,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8687620288,-73.9075720316,1009813.6223,255804.605865,dpr_parksproperties,46ce371ffe879a29eaa6936fbbc78ae7
0101000020E61000001A6FFEA8977E52C0D8742C289C574440,0101000020110F0000ED0993812E6A5FC10F42665885F15241,TIMES PLAZA,,,,BROOKLYN,11217,BROOKLYN,3,3337413,3009260001,302,BK37,39,15,78,012901,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.6844612835,-73.9780080379,990349.370688,188644.89363,dot_pedplazas,bf8d024f52a20c4b4cc709ba6f31197e
0101000020E61000002D522ED73A7952C0F9E3BA625B6E4440,0101000020110F0000D33D4AA212615FC1ACF9CE04080B5341,FORDHAM/KINGSBRIDGE PLAZA,,,,BRONX,10458,BRONX,2,0,2030230200,207,BX05,15,10,52,039901,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.8621721587,-73.8942177632,1013510.02836,253407.839739,dot_pedplazas,37f7429af43a270d27d5bac2174b204d
0101000020E61000000FAD6C69817C52C0B30E91777F5F4440,0101000020110F0000F2561808A3665FC10AA149FF5BFA5241,SHORT TRIANGLE,,,,LONG ISLAND CITY,11101,QUEENS,4,0,0,402,QN31,26,30,108,001900,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7460857511,-73.945400101,999379.03863,211100.515071,dpr_parksproperties,38423b0bbce9543bf2df5824ee16e359
0101000020E6100000797839325B7F52C08C173E306B5B4440,0101000020110F00002658D1A47A6B5FC155E8249DC9F55241,STRAUS SQUARE,,,,NEW YORK,10002,MANHATTAN,1,0,0,103,MN28,1,02,7,000600,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7142168889,-73.9899426168,987038.124851,199485.139192,dpr_parksproperties,38ed828497cd9921f8aae2bc6f87d271
0101000020E61000006FA066243D8752C010F2DC46504E4440,0101000020110F0000C3AE0254DE785FC1CE69295B1DE75241,PARK,,,,STATEN ISLAND,10301,STATEN ISLAND,5,0,0,501,SI07,49,31,120,016901,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6118330867,-74.1131083,952845.769165,162203.954521,dpr_parksproperties,489aa41ca587808a5527db11b08d5587
0101000020E6100000923DD077877952C0215B0383D25C4440,0101000020110F000097421DCB94615FC1C94DD7435CF75241,WHITEFISH TRIANGLE,,,,MASPETH,11378,QUEENS,4,0,4027210001,405,QN30,30,24,104,051700,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7251825719,-73.8988947262,1012273.95821,203496.286629,dpr_parksproperties,48a9f15ba1e94d934952d9162b8005c1
0101000020E610000005E6AF27908952C01562DD19164E4440,0101000020110F000083B07004D17C5FC17AF08745DCE65241,GAETA PARK,,,,STATEN ISLAND,10314,STATEN ISLAND,5,0,0,501,SI28,50,31,121,025100,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6100577011,-74.1494250125,942761.431861,161572.246289,dpr_parksproperties,4907528585e9abdf8c33f35c6b480158
0101000020E6100000B95CF40C3D7C52C0B5D951F15A4F4440,0101000020110F00009828C9E92E665FC1587255B647E85241,FRASER SQUARE,,,,BROOKLYN,11234,BROOKLYN,3,0,3076700075,318,BK58,45,22,63,074600,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6199710897,-73.9412276551,1000566.00564,165154.040675,dpr_parksproperties,4b095d19889d1198165fa0020d098fae
0101000020E6100000A35C69BE277852C0E68E83AE98554440,0101000020110F00002584BB5A3F5F5FC1AD61381644EF5241,TRIANGLE,,,,BROOKLYN,11208,BROOKLYN,3,0,0,305,BK82,42,19,75,111800,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6687302277,-73.8774271735,1018253.02495,182936.643064,dpr_parksproperties,4bd45e44ab3107967727e5ef2f0abf6c
0101000020E6100000802B9B121E7352C09F4E03FD73684440,0101000020110F00006CB4DFB7B0565FC13C58BC5367045341,PARK,,,,BRONX,10465,BRONX,2,0,0,210,BX52,13,08,45,011800,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8160479666,-73.7987118792,1039966.13311,236649.422508,dpr_parksproperties,4f1d9e296313c900f9b4b8efb807e57d
0101000020E610000054CE219E687452C002DA4243364E4440,0101000020110F00003C5DA72EE2585FC1F03BA34000E75241,BROAD CHANNEL VETERAN'S PARK,,,,FAR ROCKAWAY,11693,QUEENS,4,0,0,414,QN10,32,27,100,107201,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6110392104,-73.8188867405,1034536.21043,161946.434759,dpr_parksproperties,4f51e3c2ef7d20ceafa0c12e57d012fa
0101000020E6100000A71158E4A67F52C0643EDB92D8514440,0101000020110F00002FF68038FB6B5FC1A11C1C4411EB5241,ALBEN TRIANGLE,,,,BROOKLYN,11219,BROOKLYN,3,0,3056150080,312,BK88,44,15,66,022200,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6394300454,-73.9945627185,985759.023657,172238.031665,dpr_parksproperties,4f92bd33882c8a18922f2cbe8b6a5d4b
0101000020E6100000D4EEC19C7B7A52C0E62A75302C6E4440,0101000020110F000021DB417F33635FC14E2CB304D30A5341,GASOLINE ALLEY,,,,BRONX,10468,BRONX,2,0,2032330082,207,BX36,14,10,52,025700,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8607318388,-73.9137961257,1008095.04918,252877.14113,dpr_parksproperties,50f952e6f0f6ad75d76d3b5ebb8dee4f
0101000020E6100000099AA414907E52C0436CB43782534440,0101000020110F0000F56EB1A1216A5FC1800D0EB5EDEC5241,"CAPTAIN JOHN MCKENNA, IV PARK",36,EAST 5 STREET,36 EAST 5 STREET,BROOKLYN,11218,BROOKLYN,3,0,3052730007,307,BK40,39,15,72,150200,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6524196712,-73.9775454198,990480.668119,176971.259673,dpr_parksproperties,51418ca73087302104546335bfb642bf
0101000020E61000005A504702937652C07D109EC35C574440,0101000020110F0000952619DF8F5C5FC1808EDB583EF15241,RUOFF TRIANGLE,,,,OZONE PARK,11416,QUEENS,4,0,0,409,QN53,32,27,102,004200,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6825266924,-73.8527241086,1025097.46498,187973.638506,dpr_parksproperties,518edac8f28b894bd69273745c721a7c
0101000020E6100000C9D86328B67E52C0E0148C5D9B544440,0101000020110F000015ED384F626A5FC14F3C6E7528EE5241,BARTEL-PRITCHARD SQUARE,,,,BROOKLYN,11215,BROOKLYN,3,0,0,355,BK99,39,17,72,017700,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6609996231,-73.9798694654,989835.076581,180097.018,dpr_parksproperties,5223344c29fa564cf919faa94bbcab57
0101000020E6100000B60D93BED07E52C0CC459202BC634440,0101000020110F0000E12236788F6A5FC18B23DF191CFF5241,VERDI SQUARE,2098,BROADWAY,2098 BROADWAY,NEW YORK,10023,MANHATTAN,1,0,1011640032,107,MN14,6,03,20,015900,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7791833809,-73.9814921936,989375.764545,223154.896628,dpr_parksproperties,55e828da3150257b14cf06800b97f383
0101000020E610000012B76CE7947E52C000ABF0C3A1534440,0101000020110F0000441418D3296A5FC1CC04120611ED5241,SEELEY PARK,,,,BROOKLYN,11218,BROOKLYN,3,0,3052660018,307,BK40,39,15,72,150200,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6533824333,-73.9778398149,990398.891012,177321.999722,dpr_parksproperties,5610c4d853bc68cca5996460b806900a
0101000020E6100000B5FC4D334E8152C04376F5C0A24F4440,0101000020110F0000FCF0B040CA6E5FC1BE7B411098E85241,PARK,,,,BROOKLYN,11228,BROOKLYN,3,0,3060000052,310,BK31,43,20,68,014200,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6221625884,-74.0203994213,978587.027617,165947.647347,dpr_parksproperties,565a46f08c999ec9e4f547d252971d36
0101000020E6100000CFB45E14DD7752C0F5BCD105A4604440,0101000020110F0000A2FF9B87C05E5FC1F28C58FBA3FB5241,MALL THIRTY FOUR XXXIV,,,,JACKSON HEIGHTS,11372,QUEENS,4,0,0,403,QN28,25,30,115,027300,MALL,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7550138458,-73.8728700345,1019471.60093,214374.15142,dpr_parksproperties,572353cda793b90a4c040f0a08cdbc2e
0101000020E6100000509C13EF297952C01A00B1FCFF6B4440,0101000020110F0000E0BA91EAF5605FC1E010CC8062085341,PARK,,,,BRONX,10457,BRONX,2,0,2029450065,206,BX17,17,12,48,036901,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8437578917,-73.8931858614,1013803.63954,246699.170461,dpr_parksproperties,395c4cfdb73a93ae92003b9858c2c7a3
0101000020E6100000036A20A0B67952C0641760B46F6A4440,0101000020110F0000472E27E5E4615FC18EC61D28A1065341,BEATTY PLAZA,,,,BRONX,10456,BRONX,2,0,0,203,BX35,16,09,42,014900,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8315422369,-73.9017729977,1011432.718,242245.774836,dpr_parksproperties,39cc08c60d82f3840724e89634add68c
0101000020E6100000A7C6E7CBBE7152C0BCD595F570614440,0101000020110F00005FCB520A5C545FC1C4A344C389FC5241,MALL FORTY TWO XLII,,,,BAYSIDE,11361,QUEENS,4,0,0,411,QN46,19,26,111,146700,MALL,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7612680179,-73.7772716726,1045951.47207,216705.634299,dpr_parksproperties,3acea7e125c7fb5e9f7b1525f33e5401
0101000020E610000086209816257A52C090F5A10892554440,0101000020110F00001CD7F986A0625FC10D9F95A43CEF5241,OSBORN STREET PLAZA,,,,BROOKLYN,11212,BROOKLYN,3,0,0,316,BK81,41,23,73,090600,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.6685273471,-73.9085151024,1009628.97882,182852.190775,dot_pedplazas,d324205933cc7cc5ac00746256654c2d
0101000020E6100000D666CBC9AE7D52C06E695D3171674440,0101000020110F000051C728F3A2685FC12D5B0EEC44035341,BROADWAY MALLS,,,,NEW YORK,10027,MANHATTAN,1,0,0,109,MN09,7,03,26,020500,MALL,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8081501474,-73.9637946699,994272.757886,233710.021895,dpr_parksproperties,3d17ee4ba43693ae75192adaaf981bc9
0101000020E61000006FE7B54B3A7952C0EA1DC45B5A6E4440,0101000020110F000048B262B511615FC13EC480DD060B5341,BRYAN PARK,321,EAST FORDHAM ROAD,321 EAST FORDHAM ROAD,BRONX,10458,BRONX,2,0,2030230200,207,BX05,15,10,52,039901,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8621408107,-73.8941845116,1013519.23975,253396.429563,dpr_parksproperties,3d2bb15effdaf04b242b32958ba9a93b
0101000020E61000004858C891417D52C08B839178CB5A4440,0101000020110F00007CF3436EE9675FC11AE79CA816F55241,MARCY GREEN CENTER,131,MARCY AVENUE,131 MARCY AVENUE,BROOKLYN,11211,BROOKLYN,3,3063472,3024480001,301,BK73,34,14,90,052700,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7093426984,-73.9571284749,996135.785607,197712.072427,dpr_parksproperties,3d60f9f2aef7a2c871ea34ec655653de
0101000020E610000070FE3BCBBC7A52C05B3FF912346C4440,0101000020110F0000B6CFEA36A2635FC1DB8310FB9C085341,PARK,,,,BRONX,10452,BRONX,2,0,2028720263,205,BX36,14,09,46,021301,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8453474615,-73.9177744924,1006999.84588,247270.969421,dpr_parksproperties,3dd099e1d11a2a03bb4c5da1e20fcb07
0101000020E61000007B97D577567952C0BD734863185F4440,0101000020110F0000024DE78F41615FC1B2710772E8F95241,CROSSON PARK,,,,WOODSIDE,11377,QUEENS,4,0,4013080056,402,QN50,26,24,108,026500,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7429400243,-73.89590401,1013095.22455,209966.850424,dpr_parksproperties,3de2be3634be123cda3c32066d340d20
0101000020E6100000C520429FD47F52C01C8E16D245594440,0101000020110F00000F30E0E5486C5FC11AA4682162F35241,BROOKLYN HEIGHTS PROMENADE,,,,BROOKLYN,11201,BROOKLYN,3,0,0,302,BK09,33,13,84,000301,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6974515109,-73.9973538674,984983.749898,193376.859792,dpr_parksproperties,3e14978cd7e60c6f94d3440999d2694b
0101000020E610000065525D90E77852C04C96BE9B6D5F4440,0101000020110F00008A93222E85605FC139122DFA47FA5241,NINE HEROES PLAZA,,,,ELMHURST,11373,QUEENS,4,0,4014870037,404,QN29,25,24,110,026700,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.745540749,-73.8891349525,1014969.74486,210916.67816,dpr_parksproperties,3e1779ca693dd809f919e5e88eac55a1
0101000020E61000007313A79FE17F52C068BA01AF06594440,0101000020110F0000CF097DFB5E6C5FC1EEADAA671BF35241,BROOKLYN HEIGHTS PROMENADE,,,,BROOKLYN,11201,BROOKLYN,3,0,3002080025,302,BK09,33,13,84,000301,PARKWAY,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.695524721,-73.9981474197,984763.719496,192674.867625,dpr_parksproperties,3ee1eec7f7b518fb3bab96f99a11a041
0101000020E6100000719E757AC68B52C090F4D691A6454440,0101000020110F0000D45979F992805FC1773150816DDD5241,PARK,,,,STATEN ISLAND,10312,STATEN ISLAND,5,0,5062640015,503,SI48,51,31,123,017009,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.5441540208,-74.1839906527,933113.697917,137580.215606,dpr_parksproperties,40de3685d4d6e09a11f2534d2b6d7a9b
0101000020E61000002451C14EFB7852C04E3B157D805F4440,0101000020110F00000DB086B7A6605FC15D4E74245DFA5241,ELMJACK MALL,,,,ELMHURST,11373,QUEENS,4,0,0,404,QN29,25,24,110,026700,MALL,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7461169282,-73.8903400146,1014635.56997,211126.178224,dpr_parksproperties,584b2a1a52e68fa80092cd100595422d
0101000020E6100000D95C7D31387F52C078A63A27735D4440,0101000020110F000076A51B303F6B5FC1937B614C10F85241,ABE LEBEWOHL TRIANGLE,,,,NEW YORK,10003,MANHATTAN,1,0,0,103,MN22,2,01,9,004000,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7300849581,-73.9878062119,987629.577863,205266.440744,dpr_parksproperties,43a1066378bd6fb570f72d92def2ee70
